Phi (°),Theta (°),Total_Visible_Surface_Area,Num_Visible_Faces,Front_Surface_Area,Back_Surface_Area,Left_Surface_Area,Right_Surface_Area,Top_Surface_Area,Bottom_Surface_Area,Front_Outside_Angle,Back_Outside_Angle,Left_Outside_Angle,Right_Outside_Angle,Top_Outside_Angle,Bottom_Outside_Angle,Normalised_Visible_Surface_Area,Normalised_Num_Visible_Faces,Visibility_Index
70,285,5.13132280500352,3,0.9976523026639205,Not Visible,Not Visible,0.5842407311090335,Not Visible,3.5494297712305656,104.4427837556085,Not Visible,Not Visible,98.39867684075097,Not Visible,152.54303989052644,0.847253695954937,0.5,1.347253695954937
75,285,4.933380276670236,3,0.6489724895764538,Not Visible,Not Visible,0.612372435695793,Not Visible,3.6720353513979886,99.33711911563832,Not Visible,Not Visible,98.80621953517516,Not Visible,156.63670187797382,0.8145705954971937,0.5,1.3145705954971936
80,285,4.691722809748752,3,0.2983042787916857,Not Visible,Not Visible,0.6326456771657047,Not Visible,3.7607728537913614,94.2768646726839,Not Visible,Not Visible,99.10019450570823,Not Visible,160.08402943502526,0.7746695427307044,0.5,1.2746695427307044
85,285,4.459368719280377,2,Not Visible,Not Visible,Not Visible,0.6448817380491423,Not Visible,3.814486981231235,Not Visible,Not Visible,Not Visible,99.27774169507249,Not Visible,162.48186887641913,0.7363046085021233,0.3333333333333333,1.0696379418354567
90,285,4.481443475620079,2,Not Visible,Not Visible,Not Visible,0.6489724895764521,Not Visible,3.832470986043627,Not Visible,Not Visible,Not Visible,99.33711911563829,Not Visible,163.35897032857233,0.7399494618093212,0.3333333333333333,1.0732827951426545
95,285,4.459368719280377,2,Not Visible,Not Visible,Not Visible,0.6448817380491423,Not Visible,3.814486981231235,Not Visible,Not Visible,Not Visible,99.27774169507249,Not Visible,162.48186887641913,0.7363046085021233,0.3333333333333333,1.0696379418354567
100,285,4.691722809748751,3,Not Visible,0.2983042787916848,Not Visible,0.6326456771657047,Not Visible,3.7607728537913614,Not Visible,94.27686467268389,Not Visible,99.10019450570823,Not Visible,160.08402943502526,0.7746695427307043,0.5,1.2746695427307042
105,285,4.933380276670236,3,Not Visible,0.6489724895764538,Not Visible,0.612372435695793,Not Visible,3.6720353513979886,Not Visible,99.33711911563832,Not Visible,98.80621953517516,Not Visible,156.63670187797382,0.8145705954971937,0.5,1.3145705954971936
110,285,5.13132280500352,3,Not Visible,0.9976523026639205,Not Visible,0.5842407311090335,Not Visible,3.5494297712305656,Not Visible,104.4427837556085,Not Visible,98.39867684075097,Not Visible,152.54303989052644,0.847253695954937,0.5,1.347253695954937
115,285,5.284449782744628,3,Not Visible,1.3414246301227628,Not Visible,0.5484976605275944,Not Visible,3.3945274920942707,Not Visible,109.59419714910729,Not Visible,97.88148252037817,Not Visible,148.0631747058156,0.8725371175543455,0.5,1.3725371175543455
120,285,5.391984693418369,3,Not Visible,1.677255738755068,Not Visible,0.5054556798149564,Not Visible,3.2092732748483446,Not Visible,114.79128089714487,Not Visible,97.2595272565958,Not Visible,143.35205926097592,0.8902926464841706,0.5,1.3902926464841707
125,285,5.45344856713423,3,Not Visible,2.00202498012482,Not Visible,0.4554888389517487,Not Visible,2.9959347480576612,Not Visible,120.03349855735296,Not Visible,96.53858011744583,Not Visible,138.50241825599966,0.9004411980667552,0.5,1.4004411980667553
130,285,5.468634687033596,3,Not Visible,2.3125595700964934,Not Visible,0.39902835643070883,Not Visible,2.757046760506394,Not Visible,125.31981866092067,Not Visible,95.72518276465364,Not Visible,133.5716936249137,0.9029486404360808,0.5,1.402948640436081
135,285,5.43758747545059,3,Not Visible,2.6056765330873315,Not Visible,0.3365576267434931,Not Visible,2.495353315619765,Not Visible,130.64868408641405,Not Visible,94.82653922419814,Not Visible,128.59697458828526,0.8978223083454263,0.5,1.3978223083454262
140,285,5.360587908703884,3,Not Visible,2.8782315169352635,Not Visible,0.26860676283991414,Not Visible,2.2137496289287073,Not Visible,136.0179901843818,Not Visible,93.85040597512854,Not Visible,123.60315458070667,0.8851085949439887,0.5,1.3851085949439887
145,285,5.238146983591043,3,Not Visible,3.1271736906473397,Not Visible,0.19574677962025885,Not Visible,1.915226513323444,Not Visible,141.42507404528632,Not Visible,92.80498640559449,Not Visible,118.60749000097793,0.8648918730030417,0.5,1.3648918730030417
150,285,5.071007767046339,3,Not Visible,3.3496053877861374,Not Visible,0.11858352516761406,Not Visible,1.6028188540925878,Not Visible,146.86671712060908,Not Visible,91.69883278450466,Not Visible,113.62224091646658,0.8372948333433208,0.5,1.3372948333433208
155,285,4.860155505813005,3,Not Visible,3.5428445975938483,Not Visible,0.03775146380061646,Not Visible,1.2795594444185392,Not Visible,152.33916301626834,Not Visible,90.54075791460656,Not Visible,108.656264284195,0.802480154084358,0.5,1.302480154084358
160,285,4.652926856616234,2,Not Visible,3.7044878929473617,Not Visible,Not Visible,Not Visible,0.9484389636688723,Not Visible,157.83815167106727,Not Visible,Not Visible,Not Visible,103.71601748061396,0.7682637842296861,0.3333333333333333,1.1015971175630195
165,285,4.444843421739422,2,Not Visible,3.832470986043626,Not Visible,Not Visible,Not Visible,0.6123724356957957,Not Visible,163.35897032857227,Not Visible,Not Visible,Not Visible,98.8062195351752,0.7339062772152241,0.3333333333333333,1.0672396105485573
170,285,4.199296014768161,2,Not Visible,3.9251238857071864,Not Visible,Not Visible,Not Visible,0.27417212906097504,Not Visible,168.89652075551024,Not Visible,Not Visible,Not Visible,93.93030809808698,0.6933629405368743,0.3333333333333333,1.0266962738702077
175,285,3.981217648532918,1,Not Visible,3.981217648532918,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,174.44540112846903,Not Visible,Not Visible,Not Visible,Not Visible,0.6573551295255581,0.16666666666666666,0.8240217961922247
180,285,4.0,1,Not Visible,4.0,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,180.0,Not Visible,Not Visible,Not Visible,Not Visible,0.6604563603979742,0.16666666666666666,0.8271230270646408
0,290,4.0,1,4.0,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,180.0,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,0.6604563603979742,0.16666666666666666,0.8271230270646408
5,290,3.981217648532918,1,3.981217648532918,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,174.44540112846903,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,0.6573551295255581,0.16666666666666666,0.8240217961922247
10,290,4.180737013647396,2,3.9251238857071864,Not Visible,Not Visible,Not Visible,Not Visible,0.2556131279402091,168.89652075551024,Not Visible,Not Visible,Not Visible,Not Visible,93.66388490413112,0.6902985879536636,0.3333333333333333,1.0236319212869969
15,290,4.416711717152661,2,3.832470986043626,Not Visible,Not Visible,Not Visible,Not Visible,0.5842407311090353,163.35897032857227,Not Visible,Not Visible,Not Visible,Not Visible,98.39867684075098,0.7292613364094332,0.3333333333333333,1.0625946697427666
20,290,4.683492529344896,3,3.7044878929473626,Not Visible,Not Visible,0.06837058869454184,Not Visible,0.9106340477029915,157.83815167106732,Not Visible,Not Visible,90.97938423695628,Not Visible,103.15925764485122,0.773310607470558,0.5,1.273310607470558
25,290,4.9547923196562,3,3.5428445975938483,Not Visible,Not Visible,0.17988465097541823,Not Visible,1.2320630710869331,152.33916301626834,Not Visible,Not Visible,92.57752712420232,Not Visible,107.93969205788727,0.8181060254919923,0.5,1.3181060254919923
30,290,5.182850265690544,3,3.3496053877861374,Not Visible,Not Visible,0.2875411356293762,Not Visible,1.5457037422750308,146.86671712060908,Not Visible,Not Visible,94.12227889753954,Not Visible,112.73229265270983,0.8557616057414126,0.5,1.3557616057414126
35,290,5.366286683589035,3,3.1271736906473397,Not Visible,Not Visible,0.3904484834397426,Not Visible,1.8486645095019527,141.42507404528632,Not Visible,Not Visible,95.60168227699322,Not Visible,117.52697230926533,0.8860495429738323,0.5,1.3860495429738324
40,290,5.503991312475366,3,2.878231516935264,Not Visible,Not Visible,0.48774091308608347,Not Visible,2.1380188824540185,136.0179901843818,Not Visible,Not Visible,97.00380328930518,Not Visible,122.310329019057,0.9087865174748873,0.5,1.4087865174748873
45,290,5.595108016031591,3,2.605676533087332,Not Visible,Not Visible,0.5785875148714728,Not Visible,2.4108439680727862,130.64868408641405,Not Visible,Not Visible,98.31683125763367,Not Visible,127.06430588464852,0.9238311690754386,0.5,1.4238311690754386
50,290,5.6390256149096025,3,2.3125595700964934,Not Visible,Not Visible,0.6622014198439766,Not Visible,2.6642646249691326,125.31981866092067,Not Visible,Not Visible,99.52920719057177,Not Visible,131.7641700617602,0.9310825834535361,0.5,1.4310825834535361
55,290,5.6353763275567115,3,2.002024980124819,Not Visible,Not Visible,0.7378488837467942,Not Visible,2.8955024636850974,120.03349855735293,Not Visible,Not Visible,100.62978032935307,Not Visible,136.37539253090102,0.9304800346927519,0.5,1.430480034692752
60,290,5.584042324764773,3,1.6772557387550697,Not Visible,Not Visible,0.8048581105686469,Not Visible,3.101928475441056,114.79128089714489,Not Visible,Not Visible,101.6079902873672,Not Visible,140.84876359899724,0.922004067530596,0.5,1.422004067530596
65,290,5.485169890597843,3,1.3414246301227637,Not Visible,Not Visible,0.8626276309801487,Not Visible,3.2811176294949314,109.5941971491073,Not Visible,Not Visible,102.4540694816754,Not Visible,145.11277328884998,0.9056788355272014,0.5,1.4056788355272014
70,290,5.339189735632743,3,0.9976523026639205,Not Visible,Not Visible,0.9106340477029924,Not Visible,3.4309033852658306,104.4427837556085,Not Visible,Not Visible,103.15925764485124,Not Visible,149.0621919940417,0.8815754550675559,0.5,1.3815754550675559
75,290,5.1468412244758905,3,0.6489724895764538,Not Visible,Not Visible,0.9484389636688723,Not Visible,3.5494297712305647,99.33711911563832,Not Visible,Not Visible,103.71601748061396,Not Visible,152.54303989052642,0.8498160056658999,0.5,1.3498160056658999
80,290,4.9091977363462584,3,0.2983042787916848,Not Visible,Not Visible,0.9756949201234628,Not Visible,3.6351985374311107,94.27686467268389,Not Visible,Not Visible,104.11823844763389,Not Visible,155.3399934087203,0.8105777173553058,0.5,1.3105777173553057
85,290,4.679259121482413,2,Not Visible,Not Visible,Not Visible,0.9921501906209863,Not Visible,3.687108930861426,Not Visible,Not Visible,Not Visible,104.36141469938414,Not Visible,157.18729988816025,0.7726116121833241,0.3333333333333333,1.1059449455166575
90,290,4.702140195611283,2,Not Visible,Not Visible,Not Visible,0.9976523026639214,Not Visible,3.7044878929473617,Not Visible,Not Visible,Not Visible,104.44278375560852,Not Visible,157.83815167106727,0.7763895999186115,0.3333333333333333,1.1097229332519447
95,290,4.679259121482413,2,Not Visible,Not Visible,Not Visible,0.9921501906209863,Not Visible,3.687108930861426,Not Visible,Not Visible,Not Visible,104.36141469938414,Not Visible,157.18729988816025,0.7726116121833241,0.3333333333333333,1.1059449455166575
100,290,4.9091977363462584,3,Not Visible,0.2983042787916848,Not Visible,0.9756949201234628,Not Visible,3.6351985374311107,Not Visible,94.27686467268389,Not Visible,104.11823844763389,Not Visible,155.3399934087203,0.8105777173553058,0.5,1.3105777173553057
105,290,5.1468412244758905,3,Not Visible,0.6489724895764538,Not Visible,0.9484389636688723,Not Visible,3.5494297712305647,Not Visible,99.33711911563832,Not Visible,103.71601748061396,Not Visible,152.54303989052642,0.8498160056658999,0.5,1.3498160056658999
110,290,5.339189735632743,3,Not Visible,0.9976523026639205,Not Visible,0.9106340477029924,Not Visible,3.430903385265831,Not Visible,104.4427837556085,Not Visible,103.15925764485124,Not Visible,149.06219199404174,0.8815754550675559,0.5,1.3815754550675559
115,290,5.485169890597843,3,Not Visible,1.3414246301227628,Not Visible,0.8626276309801487,Not Visible,3.2811176294949314,Not Visible,109.59419714910729,Not Visible,102.4540694816754,Not Visible,145.11277328884998,0.9056788355272014,0.5,1.4056788355272014
120,290,5.5840423247647735,3,Not Visible,1.6772557387550688,Not Visible,0.8048581105686478,Not Visible,3.1019284754410568,Not Visible,114.79128089714487,Not Visible,101.60799028736722,Not Visible,140.84876359899727,0.9220040675305962,0.5,1.422004067530596
125,290,5.6353763275567115,3,Not Visible,2.00202498012482,Not Visible,0.7378488837467942,Not Visible,2.895502463685097,Not Visible,120.03349855735296,Not Visible,100.62978032935307,Not Visible,136.375392530901,0.9304800346927519,0.5,1.430480034692752
130,290,5.6390256149096025,3,Not Visible,2.3125595700964934,Not Visible,0.6622014198439766,Not Visible,2.6642646249691326,Not Visible,125.31981866092067,Not Visible,99.52920719057177,Not Visible,131.7641700617602,0.9310825834535361,0.5,1.4310825834535361
135,290,5.59510801603159,3,Not Visible,2.6056765330873315,Not Visible,0.5785875148714728,Not Visible,2.4108439680727862,Not Visible,130.64868408641405,Not Visible,98.31683125763367,Not Visible,127.06430588464852,0.9238311690754385,0.5,1.4238311690754384
140,290,5.503991312475366,3,Not Visible,2.8782315169352635,Not Visible,0.48774091308608347,Not Visible,2.1380188824540194,Not Visible,136.0179901843818,Not Visible,97.00380328930518,Not Visible,122.310329019057,0.9087865174748873,0.5,1.4087865174748873
145,290,5.366286683589034,3,Not Visible,3.1271736906473397,Not Visible,0.3904484834397426,Not Visible,1.8486645095019518,Not Visible,141.42507404528632,Not Visible,95.60168227699322,Not Visible,117.5269723092653,0.8860495429738321,0.5,1.386049542973832
150,290,5.182850265690544,3,Not Visible,3.3496053877861374,Not Visible,0.2875411356293762,Not Visible,1.5457037422750308,Not Visible,146.86671712060908,Not Visible,94.12227889753954,Not Visible,112.73229265270983,0.8557616057414126,0.5,1.3557616057414126
155,290,4.9547923196562,3,Not Visible,3.5428445975938483,Not Visible,0.17988465097541823,Not Visible,1.2320630710869331,Not Visible,152.33916301626834,Not Visible,92.57752712420232,Not Visible,107.93969205788727,0.8181060254919923,0.5,1.3181060254919923
160,290,4.683492529344896,3,Not Visible,3.7044878929473617,Not Visible,0.06837058869454184,Not Visible,0.9106340477029924,Not Visible,157.83815167106727,Not Visible,90.97938423695628,Not Visible,103.15925764485124,0.773310607470558,0.5,1.273310607470558
165,290,4.416711717152662,2,Not Visible,3.832470986043626,Not Visible,Not Visible,Not Visible,0.5842407311090362,Not Visible,163.35897032857227,Not Visible,Not Visible,Not Visible,98.398676840751,0.7292613364094335,0.3333333333333333,1.0625946697427668
170,290,4.180737013647396,2,Not Visible,3.9251238857071864,Not Visible,Not Visible,Not Visible,0.2556131279402091,Not Visible,168.89652075551024,Not Visible,Not Visible,Not Visible,93.66388490413112,0.6902985879536636,0.3333333333333333,1.0236319212869969
175,290,3.981217648532918,1,Not Visible,3.981217648532918,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,174.44540112846903,Not Visible,Not Visible,Not Visible,Not Visible,0.6573551295255581,0.16666666666666666,0.8240217961922247
180,290,4.0,1,Not Visible,4.0,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,180.0,Not Visible,Not Visible,Not Visible,Not Visible,0.6604563603979742,0.16666666666666666,0.8271230270646408
0,295,4.0,1,4.0,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,180.0,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,0.6604563603979742,0.16666666666666666,0.8271230270646408
5,295,3.981217648532918,1,3.981217648532918,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,174.44540112846903,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,0.6573551295255581,0.16666666666666666,0.8240217961922247
10,295,4.1571435872333815,2,3.9251238857071864,Not Visible,Not Visible,Not Visible,Not Visible,0.2320197015261948,168.89652075551024,Not Visible,Not Visible,Not Visible,Not Visible,93.32530389974337,0.6864029808189843,0.3333333333333333,1.0197363141523177
15,295,4.41872011037184,3,3.832470986043626,Not Visible,Not Visible,0.03775146380061735,Not Visible,0.5484976605275962,163.35897032857227,Not Visible,Not Visible,90.54075791460657,Not Visible,97.8814825203782,0.72959295042838,0.5,1.22959295042838
20,295,4.7470001749029285,3,3.7044878929473626,Not Visible,Not Visible,0.17988465097541823,Not Visible,0.8626276309801478,157.83815167106732,Not Visible,Not Visible,92.57752712420232,Not Visible,102.4540694816754,0.7837966145812337,0.5,1.2837966145812336
25,295,5.033177059772027,3,3.5428445975938483,Not Visible,Not Visible,0.3185481953253861,Not Visible,1.1717842668527927,152.33916301626834,Not Visible,Not Visible,94.56770360305798,Not Visible,107.03441532804766,0.8310484505339024,0.5,1.3310484505339024
30,295,5.275461255514374,3,3.3496053877861374,Not Visible,Not Visible,0.4525971830912937,Not Visible,1.4732586846369433,146.86671712060908,Not Visible,Not Visible,96.49689074927834,Not Visible,111.61171617847518,0.8710529850593877,0.5,1.3710529850593876
